Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,dtHours,sinTime,sinDay,year,Snow,Clear,Cloudy,Hail,Drizzle,Fog,Rain,Haze,Thunder
-2.3,-3.9,89.0,24.0,15.0,6.4,100.15,-7.0,1.0,0.8660254037844387,0.2051044998686192,2015,1,0,0,0,0,0,0,0,0
-2.2,-3.6,90.0,25.0,15.0,3.2,100.21,-7.0,1.0,0.7071067811865476,0.2051044998686192,2015,1,0,0,0,0,0,0,0,0
-1.8,-3.8,86.0,25.0,15.0,9.7,100.24,-7.0,1.0,0.4999999999999999,0.2051044998686192,2015,1,0,0,0,0,0,0,0,0
-1.0,-3.7,82.0,25.0,16.0,9.7,100.23,-6.0,1.0,0.258819045102521,0.2051044998686192,2015,1,0,0,0,0,0,0,0,0
-0.7,-3.6,81.0,28.0,17.0,9.7,100.22,-6.0,1.0,1.2246467991473532e-16,0.2051044998686192,2015,0,0,0,0,0,0,0,1,0
-1.8,-3.8,86.0,35.0,21.0,6.4,100.21,-8.0,1.0,-0.2588190451025208,0.2051044998686192,2015,1,0,0,0,0,0,0,0,0
-2.4,-5.4,80.0,35.0,26.0,19.3,100.27,-9.0,1.0,-0.4999999999999997,0.2051044998686192,2015,1,0,0,0,0,0,0,0,0
-3.4,-7.9,71.0,35.0,39.0,24.1,100.37,-12.0,1.0,-0.7071067811865471,0.2051044998686192,2015,1,0,0,0,0,0,0,0,0
-4.2,-10.0,64.0,34.0,33.0,24.1,100.47,-12.0,1.0,-0.8660254037844385,0.2051044998686192,2015,0,0,1,0,0,0,0,0,0
-7.6,-12.7,67.0,35.0,39.0,24.1,100.97,-17.0,3.0,-0.9659258262890684,0.2051044998686192,2015,0,1,0,0,0,0,0,0,0
-12.1,-16.9,68.0,36.0,34.0,24.1,101.31,-23.0,3.0,-0.5000000000000004,0.2051044998686192,2015,1,0,0,0,0,0,0,0,0
-14.1,-18.5,70.0,35.0,31.0,24.1,101.38,-25.0,1.0,-0.2588190451025215,0.2051044998686192,2015,1,0,0,0,0,0,0,0,0
-17.0,-21.6,68.0,36.0,28.0,24.1,101.58,-28.0,2.0,0.2588190451025207,0.2219215130041655,2015,0,1,0,0,0,0,0,0,0
-19.6,-24.4,66.0,36.0,23.0,24.1,101.85,-31.0,3.0,0.8660254037844386,0.2219215130041655,2015,0,1,0,0,0,0,0,0,0
-20.9,-25.2,69.0,36.0,22.0,24.1,102.09,-32.0,3.0,0.9659258262890684,0.2219215130041655,2015,0,1,0,0,0,0,0,0,0
-18.8,-24.0,64.0,1.0,9.0,24.1,102.2,-25.0,3.0,0.4999999999999999,0.2219215130041655,2015,0,1,0,0,0,0,0,0,0
-13.7,-23.3,45.0,1.0,7.0,24.1,102.0,-18.0,3.0,-0.2588190451025208,0.2219215130041655,2015,0,1,0,0,0,0,0,0,0
-11.6,-23.0,39.0,9.0,4.0,24.1,101.82,-14.0,3.0,-0.8660254037844385,0.2219215130041655,2015,0,1,0,0,0,0,0,0,0
-12.4,-17.9,64.0,7.0,8.0,19.3,101.71,-17.0,3.0,-0.9659258262890684,0.2219215130041655,2015,1,0,0,0,0,0,0,0,0
-12.4,-17.3,67.0,6.0,7.0,19.3,101.66,-17.0,1.0,-0.8660254037844386,0.2219215130041655,2015,1,0,0,0,0,0,0,0,0
-12.4,-16.3,73.0,3.0,12.0,19.3,101.57,-19.0,1.0,-0.7071067811865477,0.2219215130041655,2015,1,0,0,0,0,0,0,0,0
-12.1,-15.5,76.0,5.0,8.0,19.3,101.49,-17.0,1.0,-0.5000000000000004,0.2219215130041655,2015,1,0,0,0,0,0,0,0,0
-14.7,-17.6,79.0,2.0,9.0,24.1,101.16,-20.0,3.0,0.2588190451025207,0.2386727660059501,2015,0,1,0,0,0,0,0,0,0
-15.7,-18.1,82.0,31.0,7.0,24.1,100.9,-21.0,3.0,0.8660254037844386,0.2386727660059501,2015,0,0,1,0,0,0,0,0,0
-14.1,-15.8,87.0,34.0,12.0,24.1,100.67,-21.0,3.0,0.9659258262890684,0.2386727660059501,2015,0,1,0,0,0,0,0,0,0
-14.5,-16.4,86.0,33.0,8.0,8.1,100.61,-20.0,1.0,0.8660254037844387,0.2386727660059501,2015,0,0,0,0,0,0,0,1,0
-10.2,-12.4,84.0,1.0,9.0,16.1,100.55,-15.0,2.0,0.4999999999999999,0.2386727660059501,2015,0,1,0,0,0,0,0,0,0
-5.7,-12.7,58.0,30.0,10.0,24.1,100.34,-10.0,3.0,-0.2588190451025208,0.2386727660059501,2015,0,0,1,0,0,0,0,0,0
-5.0,-14.7,47.0,26.0,9.0,24.1,100.25,-9.0,3.0,-0.8660254037844385,0.2386727660059501,2015,0,0,1,0,0,0,0,0,0
-9.2,-14.1,68.0,23.0,15.0,24.1,100.26,-16.0,3.0,-0.9659258262890684,0.2386727660059501,2015,0,1,0,0,0,0,0,0,0
-12.6,-15.4,80.0,26.0,13.0,24.1,100.23,-19.0,3.0,-0.5000000000000004,0.2386727660059501,2015,0,1,0,0,0,0,0,0,0
-13.5,-16.0,82.0,26.0,8.0,24.1,100.21,-19.0,3.0,0.2588190451025207,0.255353295116187,2015,0,0,1,0,0,0,0,0,0
-11.4,-14.5,78.0,23.0,11.0,24.1,100.05,-17.0,3.0,0.8660254037844386,0.255353295116187,2015,0,0,1,0,0,0,0,0,0
-11.8,-16.1,71.0,22.0,16.0,24.1,99.91,-19.0,3.0,0.9659258262890684,0.255353295116187,2015,0,1,0,0,0,0,0,0,0
-6.3,-12.1,64.0,23.0,23.0,24.1,99.42,-14.0,6.0,-0.2588190451025208,0.255353295116187,2015,0,0,1,0,0,0,0,0,0
-5.3,-11.5,62.0,21.0,23.0,24.1,99.14,-12.0,3.0,-0.8660254037844385,0.255353295116187,2015,0,0,1,0,0,0,0,0,0
-5.3,-9.6,72.0,23.0,31.0,24.1,98.93,-14.0,3.0,-0.9659258262890684,0.255353295116187,2015,0,0,1,0,0,0,0,0,0
-4.7,-8.7,74.0,23.0,32.0,24.1,98.86,-13.0,1.0,-0.8660254037844386,0.255353295116187,2015,1,0,0,0,0,0,0,0,0
-4.0,-7.8,75.0,24.0,33.0,24.1,98.76,-12.0,1.0,-0.7071067811865477,0.255353295116187,2015,1,0,0,0,0,0,0,0,0
-3.8,-6.9,79.0,24.0,30.0,16.1,98.75,-11.0,1.0,-0.5000000000000004,0.255353295116187,2015,1,0,0,0,0,0,0,0,0
-3.0,-5.8,81.0,24.0,21.0,24.1,98.64,-9.0,3.0,0.2588190451025207,0.2719581575341055,2015,0,0,1,0,0,0,0,0,0
-2.9,-5.1,85.0,25.0,17.0,9.7,98.69,-8.0,2.0,0.7071067811865476,0.2719581575341055,2015,1,0,0,0,0,0,0,0,0
-2.2,-3.8,89.0,26.0,16.0,9.7,98.71,-7.0,1.0,0.8660254037844386,0.2719581575341055,2015,1,0,0,0,0,0,0,0,0
-2.7,-5.9,79.0,34.0,27.0,19.3,98.8,-10.0,1.0,0.9659258262890684,0.2719581575341055,2015,1,0,0,0,0,0,0,0,0
-4.3,-8.1,75.0,31.0,31.0,24.1,98.95,-12.0,1.0,1.0,0.2719581575341055,2015,1,0,0,0,0,0,0,0,0
-5.0,-10.4,66.0,31.0,34.0,24.1,99.13,-13.0,1.0,0.9659258262890684,0.2719581575341055,2015,1,0,0,0,0,0,0,0,0
-8.9,-14.3,65.0,35.0,32.0,24.1,99.65,-18.0,3.0,0.4999999999999999,0.2719581575341055,2015,0,1,0,0,0,0,0,0,0
-8.5,-14.8,61.0,34.0,29.0,24.1,99.85,-17.0,3.0,-0.2588190451025208,0.2719581575341055,2015,0,1,0,0,0,0,0,0,0
-9.6,-16.0,60.0,33.0,25.0,24.1,100.1,-18.0,3.0,-0.8660254037844385,0.2719581575341055,2015,0,1,0,0,0,0,0,0,0
-11.5,-16.8,65.0,33.0,12.0,24.1,100.35,-18.0,3.0,-0.9659258262890684,0.2719581575341055,2015,0,1,0,0,0,0,0,0,0
-12.8,-18.1,65.0,29.0,10.0,24.1,100.48,-19.0,3.0,-0.5000000000000004,0.2719581575341055,2015,0,1,0,0,0,0,0,0,0
-14.9,-18.2,76.0,34.0,3.0,24.1,100.5,-17.0,3.0,0.2588190451025207,0.288482432880609,2015,0,1,0,0,0,0,0,0,0
-14.6,-19.8,65.0,6.0,13.0,24.1,100.49,-22.0,3.0,0.8660254037844386,0.288482432880609,2015,0,1,0,0,0,0,0,0,0
-13.6,-16.7,78.0,5.0,10.0,6.4,100.4,-20.0,2.0,1.0,0.288482432880609,2015,1,0,0,0,0,0,0,0,0
-12.7,-14.7,85.0,8.0,7.0,4.8,100.36,-17.0,1.0,0.9659258262890684,0.288482432880609,2015,1,0,0,0,0,0,0,0,0
-7.6,-12.7,67.0,14.0,25.0,24.1,100.07,-16.0,3.0,0.4999999999999999,0.288482432880609,2015,0,0,1,0,0,0,0,0,0
-6.2,-10.6,71.0,13.0,23.0,24.1,99.52,-14.0,3.0,-0.2588190451025208,0.288482432880609,2015,0,0,1,0,0,0,0,0,0
-3.1,-7.8,70.0,14.0,18.0,24.1,99.1,-9.0,3.0,-0.8660254037844385,0.288482432880609,2015,0,0,1,0,0,0,0,0,0
-1.7,-5.2,77.0,12.0,10.0,24.1,98.74,-5.0,3.0,-0.9659258262890684,0.288482432880609,2015,0,0,1,0,0,0,0,0,0
-0.8,-4.5,76.0,29.0,27.0,24.1,98.9,-7.0,33.0,0.8660254037844386,0.3212696616923644,2015,0,0,1,0,0,0,0,0,0
-1.4,-4.3,81.0,31.0,24.0,24.1,99.03,-8.0,2.0,1.0,0.3212696616923644,2015,1,0,0,0,0,0,0,0,0
-2.3,-5.3,80.0,31.0,25.0,24.1,99.08,-9.0,1.0,0.9659258262890684,0.3212696616923644,2015,1,0,0,0,0,0,0,0,0
-2.6,-5.4,81.0,32.0,22.0,24.1,99.13,-9.0,1.0,0.8660254037844387,0.3212696616923644,2015,1,0,0,0,0,0,0,0,0
-2.8,-7.4,71.0,31.0,28.0,24.1,99.25,-10.0,2.0,0.4999999999999999,0.3212696616923644,2015,0,0,1,0,0,0,0,0,0
-1.7,-8.5,60.0,31.0,31.0,24.1,99.2,-9.0,3.0,-0.2588190451025208,0.3212696616923644,2015,0,0,1,0,0,0,0,0,0
-3.6,-9.7,63.0,32.0,28.0,24.1,99.25,-11.0,3.0,-0.8660254037844385,0.3212696616923644,2015,0,1,0,0,0,0,0,0,0
-6.2,-10.3,73.0,34.0,14.0,24.1,99.41,-12.0,3.0,-0.9659258262890684,0.3212696616923644,2015,0,0,1,0,0,0,0,0,0
-7.6,-12.0,71.0,31.0,16.0,24.1,99.45,-14.0,3.0,-0.5000000000000004,0.3212696616923644,2015,0,0,1,0,0,0,0,0,0
-8.6,-12.6,73.0,32.0,12.0,24.1,99.36,-14.0,3.0,0.2588190451025207,0.3375228995941133,2015,0,0,1,0,0,0,0,0,0
-11.5,-15.3,74.0,1.0,19.0,24.1,99.44,-20.0,3.0,0.8660254037844386,0.3375228995941133,2015,0,0,1,0,0,0,0,0,0
-12.8,-17.5,68.0,34.0,14.0,24.1,99.52,-20.0,3.0,0.9659258262890684,0.3375228995941133,2015,0,0,1,0,0,0,0,0,0
-11.7,-16.5,68.0,34.0,17.0,24.1,99.62,-19.0,3.0,0.4999999999999999,0.3375228995941133,2015,0,0,1,0,0,0,0,0,0
-7.4,-17.7,44.0,35.0,16.0,24.1,99.57,-14.0,3.0,-0.2588190451025208,0.3375228995941133,2015,0,1,0,0,0,0,0,0,0
-7.1,-18.3,41.0,34.0,11.0,24.1,99.66,-12.0,3.0,-0.8660254037844385,0.3375228995941133,2015,0,1,0,0,0,0,0,0,0
-10.1,-19.2,48.0,1.0,11.0,24.1,99.84,-16.0,3.0,-0.9659258262890684,0.3375228995941133,2015,0,1,0,0,0,0,0,0,0
-11.9,-16.5,69.0,33.0,9.0,24.1,99.89,-17.0,3.0,-0.5000000000000004,0.3375228995941133,2015,0,1,0,0,0,0,0,0,0
-12.8,-16.2,76.0,36.0,9.0,24.1,99.93,-18.0,3.0,0.2588190451025207,0.3536761221763716,2015,0,1,0,0,0,0,0,0,0
-13.4,-16.5,78.0,36.0,9.0,24.1,99.91,-19.0,3.0,0.8660254037844386,0.3536761221763716,2015,0,1,0,0,0,0,0,0,0
-13.1,-16.8,74.0,1.0,10.0,24.1,99.92,-19.0,3.0,0.9659258262890684,0.3536761221763716,2015,0,1,0,0,0,0,0,0,0
-8.7,-13.1,71.0,2.0,12.0,24.1,99.9,-14.0,3.0,0.4999999999999999,0.3536761221763716,2015,0,0,1,0,0,0,0,0,0
-4.0,-7.5,77.0,5.0,17.0,24.1,99.8,-10.0,3.0,-0.2588190451025208,0.3536761221763716,2015,0,0,1,0,0,0,0,0,0
-3.8,-7.8,74.0,7.0,15.0,24.1,99.81,-9.0,3.0,-0.8660254037844385,0.3536761221763716,2015,0,0,1,0,0,0,0,0,0
-4.3,-8.1,75.0,4.0,12.0,24.1,99.92,-9.0,3.0,-0.9659258262890684,0.3536761221763716,2015,0,0,1,0,0,0,0,0,0
-5.0,-8.6,76.0,3.0,16.0,24.1,99.95,-11.0,3.0,-0.5000000000000004,0.3536761221763716,2015,0,0,1,0,0,0,0,0,0
-6.1,-9.3,78.0,36.0,19.0,24.1,100.04,-13.0,3.0,0.2588190451025207,0.3697245428906731,2015,0,0,1,0,0,0,0,0,0
-6.5,-9.7,78.0,33.0,13.0,19.3,100.21,-12.0,3.0,0.8660254037844386,0.3697245428906731,2015,0,0,1,0,0,0,0,0,0
-6.8,-10.0,78.0,33.0,9.0,16.1,100.23,-11.0,1.0,0.9659258262890684,0.3697245428906731,2015,1,0,0,0,0,0,0,0,0
-8.0,-10.6,82.0,32.0,10.0,24.1,100.38,-13.0,2.0,0.9659258262890684,0.3697245428906731,2015,0,1,0,0,0,0,0,0,0
-5.9,-9.8,74.0,31.0,11.0,24.1,100.55,-11.0,3.0,0.4999999999999999,0.3697245428906731,2015,0,1,0,0,0,0,0,0,0
-1.3,-9.2,55.0,31.0,13.0,24.1,100.51,-6.0,3.0,-0.2588190451025208,0.3697245428906731,2015,0,1,0,0,0,0,0,0,0
-1.6,-8.4,60.0,29.0,23.0,24.1,100.6,-8.0,3.0,-0.8660254037844385,0.3697245428906731,2015,0,1,0,0,0,0,0,0,0
-4.5,-8.5,74.0,26.0,18.0,24.1,100.77,-11.0,3.0,-0.9659258262890684,0.3697245428906731,2015,0,1,0,0,0,0,0,0,0
-3.1,-7.6,71.0,24.0,14.0,24.1,100.65,-8.0,3.0,-0.5000000000000004,0.3697245428906731,2015,0,0,1,0,0,0,0,0,0
-3.5,-7.5,74.0,22.0,17.0,24.1,100.55,-9.0,3.0,0.2588190451025207,0.385663406243607,2015,0,0,1,0,0,0,0,0,0
-3.2,-7.7,71.0,22.0,16.0,24.1,100.39,-9.0,3.0,0.8660254037844386,0.385663406243607,2015,0,0,1,0,0,0,0,0,0
-3.4,-7.9,71.0,23.0,19.0,24.1,100.27,-9.0,3.0,0.9659258262890684,0.385663406243607,2015,0,0,1,0,0,0,0,0,0
-2.1,-7.6,66.0,23.0,30.0,24.1,100.03,-9.0,3.0,0.4999999999999999,0.385663406243607,2015,0,1,0,0,0,0,0,0,0
-0.2,-5.6,67.0,22.0,32.0,24.1,99.39,-7.0,6.0,-0.8660254037844385,0.385663406243607,2015,0,1,0,0,0,0,0,0,0
-3.1,-5.9,81.0,22.0,21.0,24.1,99.25,-9.0,3.0,-0.9659258262890684,0.385663406243607,2015,0,1,0,0,0,0,0,0,0
-4.3,-6.3,86.0,21.0,15.0,19.3,99.03,-10.0,3.0,-0.5000000000000004,0.385663406243607,2015,0,0,1,0,0,0,0,0,0
-5.9,-7.7,87.0,28.0,11.0,16.1,98.66,-11.0,3.0,0.2588190451025207,0.401487989205973,2015,0,0,1,0,0,0,0,0,0
-3.8,-6.0,85.0,25.0,17.0,11.3,98.47,-10.0,3.0,0.8660254037844386,0.401487989205973,2015,0,0,1,0,0,0,0,0,0
-3.2,-5.7,83.0,21.0,12.0,14.5,98.26,-8.0,3.0,0.9659258262890684,0.401487989205973,2015,0,0,1,0,0,0,0,0,0
-2.9,-4.9,86.0,24.0,18.0,11.3,98.14,-9.0,3.0,0.4999999999999999,0.401487989205973,2015,0,0,1,0,0,0,0,0,0
-2.5,-4.7,85.0,25.0,19.0,9.7,98.09,-8.0,1.0,0.258819045102521,0.401487989205973,2015,0,0,0,0,0,1,0,0,0
-2.2,-4.4,85.0,25.0,17.0,9.7,97.97,-8.0,1.0,1.2246467991473532e-16,0.401487989205973,2015,0,0,0,0,0,1,0,0,0
-1.9,-3.9,86.0,25.0,20.0,8.1,97.86,-8.0,1.0,-0.2588190451025208,0.401487989205973,2015,0,0,0,0,0,1,0,0,0
-1.8,-3.7,87.0,26.0,13.0,4.0,97.75,-6.0,1.0,-0.4999999999999997,0.401487989205973,2015,1,0,0,0,0,0,0,0,0
-1.8,-3.4,89.0,23.0,16.0,3.2,97.72,-7.0,1.0,-0.7071067811865471,0.401487989205973,2015,1,0,0,0,0,0,0,0,0
-1.4,-2.7,91.0,25.0,17.0,3.2,97.72,-7.0,1.0,-0.8660254037844385,0.401487989205973,2015,0,0,0,0,1,0,0,0,0
-1.1,-2.5,90.0,25.0,13.0,9.7,97.73,-5.0,1.0,-0.9659258262890684,0.401487989205973,2015,0,0,0,0,1,0,0,0,0
-0.8,-2.7,87.0,26.0,15.0,14.5,97.79,-5.0,2.0,-0.9659258262890684,0.401487989205973,2015,0,0,1,0,0,0,0,0,0
-3.0,-6.3,78.0,35.0,29.0,24.1,98.1,-10.0,6.0,0.2588190451025207,0.4171936026123168,2015,0,0,1,0,0,0,0,0,0
-8.0,-11.9,74.0,35.0,23.0,24.1,98.57,-16.0,3.0,0.8660254037844386,0.4171936026123168,2015,0,1,0,0,0,0,0,0,0
-11.4,-14.8,76.0,35.0,23.0,24.1,99.01,-20.0,3.0,0.9659258262890684,0.4171936026123168,2015,0,1,0,0,0,0,0,0,0
-11.0,-17.1,61.0,35.0,28.0,24.1,99.27,-21.0,3.0,0.4999999999999999,0.4171936026123168,2015,0,1,0,0,0,0,0,0,0
-8.4,-19.8,40.0,1.0,9.0,24.1,99.35,-13.0,3.0,-0.2588190451025208,0.4171936026123168,2015,0,0,1,0,0,0,0,0,0
-8.5,-19.0,43.0,35.0,19.0,24.1,99.43,-16.0,3.0,-0.8660254037844385,0.4171936026123168,2015,0,0,1,0,0,0,0,0,0
-10.8,-18.0,56.0,35.0,22.0,24.1,99.72,-19.0,3.0,-0.9659258262890684,0.4171936026123168,2015,0,0,1,0,0,0,0,0,0
-12.4,-17.5,66.0,1.0,19.0,24.1,99.7,-21.0,3.0,-0.5000000000000004,0.4171936026123168,2015,0,0,1,0,0,0,0,0,0
-12.3,-18.2,62.0,4.0,18.0,24.1,99.69,-20.0,3.0,0.2588190451025207,0.4327755925504312,2015,0,0,1,0,0,0,0,0,0
-11.9,-16.9,67.0,6.0,17.0,14.5,99.56,-20.0,3.0,0.8660254037844386,0.4327755925504312,2015,1,0,0,0,0,0,0,0,0
-12.4,-16.5,72.0,5.0,21.0,11.3,99.54,-21.0,1.0,0.9659258262890684,0.4327755925504312,2015,1,0,0,0,0,0,0,0,0
-12.4,-16.3,73.0,5.0,20.0,12.9,99.51,-21.0,1.0,1.0,0.4327755925504312,2015,1,0,0,0,0,0,0,0,0
-12.7,-16.8,72.0,6.0,17.0,12.9,99.53,-21.0,1.0,0.9659258262890684,0.4327755925504312,2015,1,0,0,0,0,0,0,0,0
-11.6,-17.5,62.0,4.0,23.0,24.1,99.58,-20.0,3.0,0.4999999999999999,0.4327755925504312,2015,0,0,1,0,0,0,0,0,0
-9.2,-17.4,52.0,8.0,22.0,24.1,99.41,-17.0,3.0,-0.2588190451025208,0.4327755925504312,2015,0,0,1,0,0,0,0,0,0
-8.1,-17.8,46.0,7.0,20.0,24.1,99.38,-15.0,3.0,-0.8660254037844385,0.4327755925504312,2015,0,0,1,0,0,0,0,0,0
-9.0,-19.7,42.0,5.0,20.0,24.1,99.54,-17.0,3.0,-0.9659258262890684,0.4327755925504312,2015,0,0,1,0,0,0,0,0,0
-10.1,-16.1,62.0,3.0,19.0,24.1,99.55,-18.0,3.0,-0.5000000000000004,0.4327755925504312,2015,0,0,1,0,0,0,0,0,0
-10.2,-15.8,64.0,4.0,15.0,24.1,99.52,-17.0,1.0,-0.2588190451025215,0.4327755925504312,2015,1,0,0,0,0,0,0,0,0
-10.4,-16.6,61.0,2.0,18.0,24.1,99.49,-18.0,1.0,0.0,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-10.6,-16.4,63.0,1.0,19.0,24.1,99.48,-18.0,1.0,0.2588190451025207,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-11.3,-15.1,74.0,1.0,21.0,9.7,99.47,-20.0,1.0,0.4999999999999999,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-11.9,-15.2,77.0,1.0,18.0,9.7,99.51,-20.0,1.0,0.7071067811865476,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-12.4,-15.6,77.0,36.0,20.0,19.3,99.52,-21.0,1.0,0.8660254037844386,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-12.3,-15.7,76.0,36.0,24.0,24.1,99.55,-22.0,1.0,0.9659258262890684,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-12.0,-15.3,77.0,1.0,17.0,16.1,99.57,-20.0,1.0,1.0,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-12.0,-15.1,78.0,2.0,18.0,16.1,99.65,-20.0,1.0,0.9659258262890684,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-11.9,-14.7,80.0,2.0,17.0,4.0,99.72,-20.0,1.0,0.8660254037844387,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-11.8,-15.1,77.0,36.0,18.0,9.7,99.76,-20.0,1.0,0.7071067811865476,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-11.2,-14.6,76.0,1.0,20.0,4.8,99.79,-19.0,1.0,0.4999999999999999,0.4482293417404106,2015,1,0,0,0,0,0,0,0,0
-7.4,-15.7,52.0,2.0,15.0,24.1,99.72,-14.0,3.0,-0.2588190451025208,0.4482293417404106,2015,0,1,0,0,0,0,0,0,0
-6.8,-19.6,36.0,2.0,24.0,24.1,99.81,-14.0,3.0,-0.8660254037844385,0.4482293417404106,2015,0,0,1,0,0,0,0,0,0
-10.1,-17.1,57.0,34.0,19.0,24.1,100.0,-18.0,3.0,-0.9659258262890684,0.4482293417404106,2015,0,1,0,0,0,0,0,0,0
-10.2,-16.6,60.0,34.0,22.0,24.1,99.96,-18.0,3.0,-0.5000000000000004,0.4482293417404106,2015,0,1,0,0,0,0,0,0,0
-12.5,-18.2,63.0,31.0,14.0,24.1,100.05,-20.0,3.0,0.2588190451025207,0.4635502709028509,2015,0,1,0,0,0,0,0,0,0
-12.7,-17.3,69.0,32.0,17.0,24.1,100.08,-21.0,3.0,0.8660254037844386,0.4635502709028509,2015,0,1,0,0,0,0,0,0,0
-11.8,-14.9,78.0,34.0,15.0,24.1,100.33,-19.0,3.0,0.9659258262890684,0.4635502709028509,2015,0,1,0,0,0,0,0,0,0
-6.8,-12.3,65.0,36.0,16.0,24.1,100.53,-13.0,3.0,0.4999999999999999,0.4635502709028509,2015,0,1,0,0,0,0,0,0,0
-3.1,-15.9,37.0,3.0,10.0,24.1,100.5,-7.0,3.0,-0.2588190451025208,0.4635502709028509,2015,0,1,0,0,0,0,0,0,0
-1.6,-14.2,38.0,19.0,8.0,24.1,100.44,-5.0,3.0,-0.8660254037844385,0.4635502709028509,2015,0,1,0,0,0,0,0,0,0
-4.5,-15.6,42.0,18.0,7.0,24.1,100.5,-8.0,3.0,-0.9659258262890684,0.4635502709028509,2015,0,1,0,0,0,0,0,0,0
-6.5,-14.6,53.0,23.0,9.0,24.1,100.41,-11.0,3.0,-0.5000000000000004,0.4635502709028509,2015,0,1,0,0,0,0,0,0,0
-7.1,-13.2,62.0,16.0,9.0,24.1,100.28,-11.0,3.0,0.2588190451025207,0.4787338401157884,2015,0,0,1,0,0,0,0,0,0
-5.3,-9.2,74.0,15.0,8.0,24.1,100.11,-9.0,3.0,0.8660254037844386,0.4787338401157884,2015,0,0,1,0,0,0,0,0,0
-3.1,-9.6,61.0,14.0,14.0,24.1,99.75,-8.0,3.0,0.9659258262890684,0.4787338401157884,2015,0,0,1,0,0,0,0,0,0
-1.6,-12.3,44.0,15.0,17.0,24.1,99.22,-7.0,3.0,0.4999999999999999,0.4787338401157884,2015,0,0,1,0,0,0,0,0,0
-2.2,-5.9,76.0,19.0,12.0,0.8,98.78,-6.0,3.0,-0.2588190451025208,0.4787338401157884,2015,1,0,0,0,0,0,0,0,0
-2.3,-3.4,92.0,16.0,9.0,8.1,98.64,-6.0,1.0,-0.4999999999999997,0.4787338401157884,2015,1,0,0,0,0,0,0,0,0
-1.6,-2.9,91.0,18.0,11.0,4.8,98.59,-5.0,1.0,-0.7071067811865471,0.4787338401157884,2015,1,0,0,0,0,0,1,0,0
-1.4,-2.4,93.0,21.0,7.0,1.0,98.55,-4.0,1.0,-0.8660254037844385,0.4787338401157884,2015,1,0,0,1,0,0,1,0,0
-1.4,-2.2,94.0,22.0,3.0,4.8,98.56,-2.0,1.0,-0.9659258262890684,0.4787338401157884,2015,1,0,0,1,0,0,0,0,0
-1.3,-2.4,92.0,29.0,10.0,6.4,98.6,-5.0,1.0,-1.0,0.4787338401157884,2015,1,0,0,0,0,0,0,0,0
-1.6,-2.7,92.0,29.0,14.0,1.2,98.66,-6.0,1.0,-0.9659258262890684,0.4787338401157884,2015,1,0,0,0,0,0,0,0,0
-1.7,-3.0,91.0,29.0,23.0,3.2,98.7,-8.0,1.0,-0.8660254037844386,0.4787338401157884,2015,1,0,0,0,0,0,0,0,0
-1.3,-3.5,85.0,30.0,24.0,11.3,98.76,-7.0,1.0,-0.7071067811865477,0.4787338401157884,2015,1,0,0,0,0,0,0,0,0
-1.1,-4.5,78.0,32.0,31.0,19.3,98.83,-8.0,1.0,-0.5000000000000004,0.4787338401157884,2015,1,0,0,0,0,0,0,0,0
-1.7,-5.6,75.0,31.0,32.0,24.1,99.07,-9.0,3.0,0.2588190451025207,0.4937755501599771,2015,0,0,1,0,0,0,0,0,0
-3.5,-6.6,79.0,33.0,23.0,24.1,99.35,-10.0,3.0,0.8660254037844386,0.4937755501599771,2015,0,0,1,0,0,0,0,0,0
-7.7,-12.1,71.0,34.0,41.0,24.1,99.66,-18.0,2.0,1.0,0.4937755501599771,2015,1,0,0,0,0,0,0,0,0
-9.1,-13.4,71.0,34.0,41.0,24.1,99.81,-20.0,1.0,0.9659258262890684,0.4937755501599771,2015,1,0,0,0,0,0,0,0,0
-10.7,-15.0,71.0,33.0,49.0,24.1,99.92,-23.0,1.0,0.8660254037844387,0.4937755501599771,2015,1,0,0,0,0,0,0,0,0
-11.3,-15.4,72.0,33.0,44.0,24.1,100.0,-23.0,1.0,0.7071067811865476,0.4937755501599771,2015,1,0,0,0,0,0,0,0,0
-11.4,-15.8,70.0,33.0,53.0,24.1,100.06,-24.0,1.0,0.4999999999999999,0.4937755501599771,2015,1,0,0,0,0,0,0,0,0
-11.8,-16.6,68.0,34.0,50.0,24.1,100.18,-24.0,1.0,0.258819045102521,0.4937755501599771,2015,1,0,0,0,0,0,0,0,0
-11.7,-16.8,66.0,34.0,50.0,24.1,100.24,-24.0,1.0,1.2246467991473532e-16,0.4937755501599771,2015,1,0,0,0,0,0,0,0,0
