Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,Weather,DateTime,dtHours,sinTime,sinDay,year,Blowing Snow,Clear,Cloudy,Drizzle,Fog,Freezing Drizzle,Freezing Fog,Freezing Rain,Haze,Heavy Rain,Heavy Rain Showers,Heavy Snow,Ice Pellets,Mainly Clear,Moderate Hail,Moderate Rain,Moderate Rain Showers,Moderate Snow,Mostly Cloudy,Rain,Rain Showers,Smoke,Snow,Snow Grains,Snow Pellets,Snow Showers,Thunderstorms
2024,12,23,01:00,-7.7,-11.0,77.0,14.0,11.0,24.1,101.1,-13.0,Mostly Cloudy,2024-12-23 01:00:00,3.0,0.25881904510252074,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,12,23,04:00,-5.5,-8.6,79.0,9.0,3.0,24.1,101.0,-7.0,Mostly Cloudy,2024-12-23 04:00:00,3.0,0.8660254037844386,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,12,23,07:00,-3.8,-7.4,76.0,17.0,9.0,24.1,100.85,-8.0,Cloudy,2024-12-23 07:00:00,3.0,0.9659258262890683,-0.12020804489935275,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,23,10:00,-2.2,-6.4,73.0,18.0,9.0,24.1,100.74,-6.0,Mostly Cloudy,2024-12-23 10:00:00,3.0,0.49999999999999994,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,12,23,11:00,-1.9,-6.1,73.0,17.0,13.0,6.4,100.65,-6.0,Snow,2024-12-23 11:00:00,1.0,0.258819045102521,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,23,12:00,-2.8,-3.3,96.0,16.0,13.0,2.0,100.5,-7.0,Snow,2024-12-23 12:00:00,1.0,1.2246467991473532e-16,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,23,13:00,-2.5,-2.8,98.0,15.0,18.0,9.7,100.27,-8.0,Snow,2024-12-23 13:00:00,1.0,-0.2588190451025208,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,23,16:00,-0.6,-5.8,68.0,15.0,7.0,24.1,100.08,-3.0,Cloudy,2024-12-23 16:00:00,3.0,-0.8660254037844385,-0.12020804489935275,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,23,17:00,-1.6,-3.0,91.0,16.0,11.0,1.6,100.02,-5.0,Snow,2024-12-23 17:00:00,1.0,-0.9659258262890683,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,23,18:00,-1.5,-1.5,100.0,16.0,9.0,3.2,99.96,-5.0,Snow,2024-12-23 18:00:00,1.0,-1.0,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,23,19:00,-0.9,-0.9,100.0,17.0,9.0,1.2,99.91,-4.0,Snow,2024-12-23 19:00:00,1.0,-0.9659258262890684,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,23,20:00,-0.4,-0.4,100.0,17.0,10.0,2.4,99.9,-4.0,Snow,2024-12-23 20:00:00,1.0,-0.8660254037844386,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,23,21:00,-0.2,-0.2,100.0,18.0,10.0,3.2,99.84,-4.0,Snow,2024-12-23 21:00:00,1.0,-0.7071067811865477,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,23,22:00,0.0,0.0,100.0,19.0,9.0,3.2,99.81,-3.0,Snow,2024-12-23 22:00:00,1.0,-0.5000000000000004,-0.12020804489935275,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,24,04:00,0.0,0.0,100.0,28.0,10.0,12.9,99.92,-3.0,Mostly Cloudy,2024-12-24 04:00:00,6.0,0.8660254037844386,-0.10310169744743544,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,12,24,13:00,-0.2,-2.4,85.0,34.0,19.0,24.1,100.39,-5.0,Cloudy,2024-12-24 13:00:00,9.0,-0.2588190451025208,-0.10310169744743544,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,24,16:00,-0.6,-3.3,82.0,35.0,14.0,24.1,100.57,-5.0,Cloudy,2024-12-24 16:00:00,3.0,-0.8660254037844385,-0.10310169744743544,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,24,19:00,-1.0,-4.4,78.0,1.0,14.0,24.1,100.64,-5.0,Mostly Cloudy,2024-12-24 19:00:00,3.0,-0.9659258262890684,-0.10310169744743544,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,12,24,22:00,-1.7,-4.5,82.0,2.0,10.0,24.1,100.72,-5.0,Mostly Cloudy,2024-12-24 22:00:00,3.0,-0.5000000000000004,-0.10310169744743544,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,12,25,01:00,-2.2,-5.8,77.0,4.0,9.0,24.1,100.7,-6.0,Mostly Cloudy,2024-12-25 01:00:00,3.0,0.25881904510252074,-0.0859647987374467,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,12,25,04:00,-2.9,-5.4,83.0,2.0,10.0,24.1,100.74,-7.0,Mostly Cloudy,2024-12-25 04:00:00,3.0,0.8660254037844386,-0.0859647987374467,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,12,25,07:00,-2.6,-5.6,80.0,6.0,4.0,24.1,100.86,-4.0,Cloudy,2024-12-25 07:00:00,3.0,0.9659258262890683,-0.0859647987374467,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,25,10:00,-2.4,-6.3,75.0,31.0,13.0,19.3,100.99,-7.0,Cloudy,2024-12-25 10:00:00,3.0,0.49999999999999994,-0.0859647987374467,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,25,16:00,-1.3,-6.7,67.0,31.0,4.0,24.1,100.83,-3.0,Cloudy,2024-12-25 16:00:00,6.0,-0.8660254037844385,-0.0859647987374467,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,25,19:00,-1.8,-3.8,86.0,9.0,7.0,24.1,100.85,-4.0,Cloudy,2024-12-25 19:00:00,3.0,-0.9659258262890684,-0.0859647987374467,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,25,22:00,-2.0,-3.5,89.0,3.0,9.0,24.1,100.83,-5.0,Cloudy,2024-12-25 22:00:00,3.0,-0.5000000000000004,-0.0859647987374467,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,26,01:00,-2.7,-3.8,92.0,36.0,8.0,24.1,100.81,-6.0,Cloudy,2024-12-26 01:00:00,3.0,0.25881904510252074,-0.06880242680232064,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,26,07:00,-1.6,-3.7,86.0,8.0,17.0,24.1,100.93,-7.0,Cloudy,2024-12-26 07:00:00,6.0,0.9659258262890683,-0.06880242680232064,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,26,09:00,-0.8,-2.6,88.0,7.0,6.0,9.7,100.98,-3.0,Snow,2024-12-26 09:00:00,2.0,0.7071067811865476,-0.06880242680232064,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,26,10:00,-0.4,-2.4,86.0,9.0,10.0,8.1,100.97,-4.0,Snow,2024-12-26 10:00:00,1.0,0.49999999999999994,-0.06880242680232064,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12,26,13:00,-0.1,-3.5,78.0,10.0,11.0,24.1,100.81,-4.0,Cloudy,2024-12-26 13:00:00,3.0,-0.2588190451025208,-0.06880242680232064,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,26,16:00,-0.1,-3.1,81.0,10.0,13.0,24.1,100.78,-4.0,Cloudy,2024-12-26 16:00:00,3.0,-0.8660254037844385,-0.06880242680232064,2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,2,01:00,-0.1,-1.8,89.0,26.0,18.0,24.1,98.98,-5.0,Mostly Cloudy,2025-01-02 01:00:00,153.0,0.25881904510252074,0.03442161162274574,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,2,03:00,-0.2,-1.0,95.0,27.0,16.0,6.4,99.11,-5.0,Snow,2025-01-02 03:00:00,2.0,0.7071067811865476,0.03442161162274574,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,2,07:00,-0.9,-4.0,80.0,28.0,26.0,24.1,99.22,-7.0,Mostly Cloudy,2025-01-02 07:00:00,4.0,0.9659258262890683,0.03442161162274574,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,2,10:00,-0.9,-1.4,97.0,26.0,25.0,2.4,99.47,-7.0,Snow,2025-01-02 10:00:00,3.0,0.49999999999999994,0.03442161162274574,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,2,11:00,-1.7,-1.8,99.0,27.0,35.0,4.0,99.46,-9.0,Snow,2025-01-02 11:00:00,1.0,0.258819045102521,0.03442161162274574,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,2,12:00,-1.4,-3.1,88.0,27.0,40.0,1.6,99.4,-9.0,Snow,2025-01-02 12:00:00,1.0,1.2246467991473532e-16,0.03442161162274574,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,2,13:00,-0.8,-4.3,77.0,27.0,38.0,19.3,99.36,-8.0,Snow,2025-01-02 13:00:00,1.0,-0.2588190451025208,0.03442161162274574,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,2,16:00,-2.1,-6.6,71.0,27.0,33.0,24.1,99.4,-10.0,Mainly Clear,2025-01-02 16:00:00,3.0,-0.8660254037844385,0.03442161162274574,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,2,19:00,-3.2,-6.8,77.0,27.0,26.0,24.1,99.52,-10.0,Mainly Clear,2025-01-02 19:00:00,3.0,-0.9659258262890684,0.03442161162274574,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,2,22:00,-2.9,-6.8,75.0,26.0,29.0,24.1,99.46,-10.0,Mostly Cloudy,2025-01-02 22:00:00,3.0,-0.5000000000000004,0.03442161162274574,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,3,01:00,-3.0,-6.5,77.0,26.0,29.0,16.1,99.42,-10.0,Snow,2025-01-03 01:00:00,3.0,0.25881904510252074,0.051619667223253764,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,3,04:00,-3.0,-7.5,72.0,26.0,26.0,24.1,99.35,-10.0,Mostly Cloudy,2025-01-03 04:00:00,3.0,0.8660254037844386,0.051619667223253764,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,3,06:00,-3.8,-7.4,76.0,26.0,25.0,24.1,99.2,-11.0,Snow,2025-01-03 06:00:00,2.0,1.0,0.051619667223253764,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,3,07:00,-3.5,-7.2,76.0,26.0,21.0,24.1,99.16,-10.0,Mostly Cloudy,2025-01-03 07:00:00,1.0,0.9659258262890683,0.051619667223253764,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,3,10:00,-2.2,-6.7,71.0,25.0,25.0,24.1,99.01,-9.0,Mainly Clear,2025-01-03 10:00:00,3.0,0.49999999999999994,0.051619667223253764,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,3,13:00,-1.4,-7.0,66.0,31.0,30.0,19.3,98.84,-8.0,Snow Showers,2025-01-03 13:00:00,3.0,-0.2588190451025208,0.051619667223253764,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,3,16:00,-3.0,-10.5,56.0,30.0,40.0,24.1,98.94,-11.0,Mostly Cloudy,2025-01-03 16:00:00,3.0,-0.8660254037844385,0.051619667223253764,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,3,19:00,-4.1,-9.2,68.0,32.0,37.0,24.1,99.05,-13.0,Mostly Cloudy,2025-01-03 19:00:00,3.0,-0.9659258262890684,0.051619667223253764,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,3,20:00,-4.2,-9.2,68.0,31.0,30.0,19.3,99.07,-12.0,Snow,2025-01-03 20:00:00,1.0,-0.8660254037844386,0.051619667223253764,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,3,22:00,-4.3,-9.3,68.0,29.0,27.0,19.3,99.06,-12.0,Snow Showers,2025-01-03 22:00:00,2.0,-0.5000000000000004,0.051619667223253764,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,4,01:00,-5.1,-9.9,69.0,31.0,22.0,24.1,99.06,-12.0,Mainly Clear,2025-01-04 01:00:00,3.0,0.25881904510252074,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,4,04:00,-6.1,-10.6,71.0,31.0,26.0,19.3,99.18,-14.0,Snow Showers,2025-01-04 04:00:00,3.0,0.8660254037844386,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,4,06:00,-6.3,-10.8,71.0,28.0,17.0,19.3,99.22,-13.0,Snow,2025-01-04 06:00:00,2.0,1.0,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,4,07:00,-5.6,-9.7,73.0,28.0,27.0,19.3,99.21,-13.0,Snow,2025-01-04 07:00:00,1.0,0.9659258262890683,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,4,10:00,-4.0,-9.2,68.0,27.0,37.0,24.1,99.21,-12.0,Mostly Cloudy,2025-01-04 10:00:00,3.0,0.49999999999999994,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,4,13:00,-2.2,-9.3,59.0,28.0,49.0,24.1,99.12,-11.0,Mostly Cloudy,2025-01-04 13:00:00,3.0,-0.2588190451025208,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,4,16:00,-3.4,-9.4,63.0,27.0,42.0,24.1,99.25,-12.0,Mostly Cloudy,2025-01-04 16:00:00,3.0,-0.8660254037844385,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,4,19:00,-4.8,-8.7,74.0,26.0,29.0,19.3,99.34,-13.0,Snow Showers,2025-01-04 19:00:00,3.0,-0.9659258262890684,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,4,20:00,-4.7,-8.8,73.0,27.0,32.0,19.3,99.36,-13.0,Snow Showers,2025-01-04 20:00:00,1.0,-0.8660254037844386,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,4,21:00,-4.8,-9.0,73.0,27.0,29.0,12.9,99.38,-13.0,Snow Showers,2025-01-04 21:00:00,1.0,-0.7071067811865477,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,4,22:00,-5.2,-8.5,77.0,27.0,28.0,9.7,99.4,-13.0,Snow Showers,2025-01-04 22:00:00,1.0,-0.5000000000000004,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,4,23:00,-5.3,-9.1,75.0,26.0,27.0,12.9,99.41,-13.0,Snow,2025-01-04 23:00:00,1.0,-0.25881904510252157,0.06880242680231986,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,5,00:00,-5.4,-9.9,71.0,27.0,32.0,19.3,99.41,-14.0,Snow,2025-01-05 00:00:00,1.0,0.0,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,5,01:00,-5.5,-10.1,71.0,27.0,30.0,19.3,99.41,-14.0,Snow,2025-01-05 01:00:00,1.0,0.25881904510252074,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,5,02:00,-5.7,-10.2,71.0,27.0,30.0,19.3,99.4,-14.0,Snow,2025-01-05 02:00:00,1.0,0.49999999999999994,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,5,04:00,-5.6,-10.1,71.0,27.0,29.0,19.3,99.46,-14.0,Snow,2025-01-05 04:00:00,2.0,0.8660254037844386,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,5,05:00,-5.6,-9.9,72.0,27.0,26.0,19.3,99.5,-13.0,Snow,2025-01-05 05:00:00,1.0,0.9659258262890683,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,5,06:00,-5.7,-9.6,74.0,25.0,28.0,19.3,99.53,-14.0,Snow,2025-01-05 06:00:00,1.0,1.0,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,5,07:00,-6.4,-9.4,80.0,25.0,23.0,24.1,99.52,-14.0,Mainly Clear,2025-01-05 07:00:00,1.0,0.9659258262890683,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,5,10:00,-3.5,-8.2,70.0,26.0,28.0,24.1,99.62,-11.0,Mostly Cloudy,2025-01-05 10:00:00,3.0,0.49999999999999994,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,5,13:00,-1.0,-7.4,62.0,29.0,23.0,24.1,99.58,-7.0,Mostly Cloudy,2025-01-05 13:00:00,3.0,-0.2588190451025208,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,5,16:00,-3.1,-7.0,75.0,25.0,28.0,24.1,99.69,-10.0,Mostly Cloudy,2025-01-05 16:00:00,3.0,-0.8660254037844385,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,5,19:00,-3.2,-6.5,78.0,26.0,14.0,24.1,99.73,-8.0,Mostly Cloudy,2025-01-05 19:00:00,3.0,-0.9659258262890684,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,5,22:00,-3.7,-7.1,78.0,22.0,8.0,24.1,99.74,-7.0,Mostly Cloudy,2025-01-05 22:00:00,3.0,-0.5000000000000004,0.08596479873744647,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,6,01:00,-3.6,-6.9,78.0,28.0,4.0,24.1,99.67,-5.0,Cloudy,2025-01-06 01:00:00,3.0,0.25881904510252074,0.10310169744743485,2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,6,04:00,-6.3,-7.1,94.0,3.0,23.0,12.9,99.6,-14.0,Snow,2025-01-06 04:00:00,3.0,0.8660254037844386,0.10310169744743485,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,6,07:00,-7.5,-11.0,76.0,1.0,23.0,24.1,99.54,-15.0,Mostly Cloudy,2025-01-06 07:00:00,3.0,0.9659258262890683,0.10310169744743485,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,6,10:00,-8.9,-12.5,75.0,2.0,21.0,6.4,99.6,-17.0,Snow,2025-01-06 10:00:00,3.0,0.49999999999999994,0.10310169744743485,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,6,11:00,-9.1,-12.8,75.0,2.0,25.0,16.1,99.61,-18.0,Snow,2025-01-06 11:00:00,1.0,0.258819045102521,0.10310169744743485,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,6,12:00,-9.1,-13.1,73.0,1.0,31.0,9.7,99.52,-18.0,Snow,2025-01-06 12:00:00,1.0,1.2246467991473532e-16,0.10310169744743485,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,6,13:00,-8.4,-13.1,69.0,36.0,23.0,16.1,99.4,-16.0,Snow,2025-01-06 13:00:00,1.0,-0.2588190451025208,0.10310169744743485,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,6,16:00,-8.9,-15.9,57.0,1.0,28.0,24.1,99.42,-18.0,Clear,2025-01-06 16:00:00,3.0,-0.8660254037844385,0.10310169744743485,2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,6,19:00,-9.4,-15.1,64.0,34.0,22.0,24.1,99.55,-17.0,Clear,2025-01-06 19:00:00,3.0,-0.9659258262890684,0.10310169744743485,2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,6,22:00,-8.4,-14.0,64.0,34.0,21.0,24.1,99.61,-16.0,Mostly Cloudy,2025-01-06 22:00:00,3.0,-0.5000000000000004,0.10310169744743485,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,1,6,23:00,-8.3,-13.1,68.0,34.0,20.0,16.1,99.63,-16.0,Snow,2025-01-06 23:00:00,1.0,-0.25881904510252157,0.10310169744743485,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,7,00:00,-8.7,-12.0,77.0,31.0,19.0,17.7,99.61,-16.0,Snow,2025-01-07 00:00:00,1.0,0.0,0.1202080448993527,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,7,01:00,-8.6,-11.4,80.0,31.0,17.0,16.1,99.58,-15.0,Snow,2025-01-07 01:00:00,1.0,0.25881904510252074,0.1202080448993527,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,7,02:00,-8.6,-10.8,84.0,32.0,14.0,9.7,99.6,-15.0,Snow,2025-01-07 02:00:00,1.0,0.49999999999999994,0.1202080448993527,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,7,03:00,-8.1,-9.8,88.0,32.0,11.0,6.4,99.66,-13.0,Snow,2025-01-07 03:00:00,1.0,0.7071067811865476,0.1202080448993527,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,7,04:00,-7.9,-10.4,82.0,34.0,18.0,4.8,99.67,-15.0,Snow,2025-01-07 04:00:00,1.0,0.8660254037844386,0.1202080448993527,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,7,05:00,-8.3,-10.3,85.0,32.0,16.0,16.1,99.72,-15.0,Snow,2025-01-07 05:00:00,1.0,0.9659258262890683,0.1202080448993527,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,7,06:00,-8.1,-10.1,86.0,33.0,18.0,9.7,99.75,-15.0,Snow,2025-01-07 06:00:00,1.0,1.0,0.1202080448993527,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
